author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
769695160036790272,Madmax17g,171,739,$ALGO $HDL,"Miami, Florida",b'Yoga Flame   new grabs from @madcapstudio #algofam #Algorand #AlgorandNFTs #NFTCommunity #nftart https://t.co/hq99mjoyjd',2022-07-04 22:44:35+00:00,1,1,5,3
769695160036790272,Madmax17g,171,739,$ALGO $HDL,"Miami, Florida","b'""This is It"" So clean &amp; sMOOth @collection_moo . #NewProfilePic #algofam #Algorand #AlgorandNFTs #NFTCommmunity #nftart https://t.co/uiwfcOw31W'",2022-07-04 21:06:53+00:00,5,3,16,1
769695160036790272,Madmax17g,171,739,$ALGO $HDL,"Miami, Florida",b' 2 New grabs music instruments theme from @LukinArt_ . #ZoiCollection #algofam #AlgorandNFTs #Algorand # #nftart #NFTCommmunity https://t.co/uwUlRFfYx3',2022-07-04 20:50:01+00:00,1,2,6,0
1345739785705545729,kel5591,180,739,"ALGO…know what you own, you’ll sleep good at night 🌙 $ALGO $MATIC $XLM $QNT $LCX $CELER $HBAR ❤️#Algo_Alex_NFT❤️",United States,b'@GaryJulesSOL Cheers#Algo #Algorand #AlgorandNFTs #Algo_Alex_NFT #Algo_Alex @Algo_Alex_NFT https://t.co/G7Ld3hEOi7',2022-07-04 20:19:52+00:00,2,1,8,0
1432488366608617476,madcapstudio,1424,3463,✨GRAPHIC DESIGNER & ILLUSTRATOR ✨ SOL/XTZ/ALGO https://t.co/s6bej5XfZI,"São Paulo, Brasil","b""''FUNNY DOGS''NEW DROP '5 NEW CHARACTERS in @_Dartroom link: https://t.co/7stoAWulrH#NFT #AlgorandNFTs #pfpNFT #Algo #nftcollectors https://t.co/g9ej8WEKLu""",2022-07-04 20:12:44+00:00,6,3,13,0
926130668366467072,Ghost_aliance,1,39,"1500  Ghosts Aliance floating on the Algorand blockchain ------- Minted 070322

NFT Drops : Monday 6pm",Metaverse,"b'New drop special Animate version, Ghost Aliance #006 availabe on @AB2_GalleryCharacter : Anatomy Ghost Aliancehttps://t.co/JGGUswthpD#NFTCommmunity #NFTartist #NFTProject #nftcollectors #AlgoNFTs #AlgorandNFTs #NFTs #NFTshill #NFTdrops https://t.co/NxSdI3ua3d'",2022-07-04 19:58:07+00:00,0,0,3,1
1515091341876805636,HawkLandnft,425,59,Hawk Land NFT | #Algofam #algo #algorand #AlgoNFT | E&E,United states,b'Death doctor Hawks at work. Slowly extend your arms.Coming soon...Link: https://t.co/Ql4EX94rtc#algofam #algorand #ALGO #ALGONFT #AlgorandNFTs #AlgoNFTs #algofams #nftart #NFT #NFTs #NFTartist #NFTProject #HAWK #deathdoctor https://t.co/aF65h4n9bP',2022-07-04 18:52:00+00:00,2,0,4,2
1520858193370685440,algosharkclub,562,256,A community of 3333 Sharks swimming in the Algorand blockchain. Launch JULY 25! https://t.co/iy3ekesP9c,Algorand,b'3 WEEKS LEFT  Join our discord for updates:https://t.co/IFRBCJeRdb#algofam #algorand #AlgorandNFTs #AlgoNFTs #AlgoNFT #Algo https://t.co/J1LXavp8Wj',2022-07-04 18:24:40+00:00,2,0,5,1
1057464816808456192,jessica_tayana,3132,8228,"She/Her
Photographer and NFT Visual Artist.

BOTANIC Collection on @exchgART 🌿

$XTZ • $ALGO • $SOL • $NEAR","Curitiba, Brasil","b'Who likes fresh fruit? Take advantage that this one is still on the tree. haha Another art available from the Brazilian Fruits Collection.""MARACUJA"" 1/1https://t.co/rEvy76wDyp @_Dartroom #algofam #AlgorandNFTs https://t.co/AsgaLUwtkC'",2022-07-04 18:20:57+00:00,13,1,21,0
1518093009665077248,DapperUndead,346,348,"Contemporary Artist from 🇺🇸 
Creating non-generative 1/1 PFP NFTs on Algorand Blockchain. 
DapperUndeadSquad 56/1000 minted.
Kitsu Syndicate 15/50 minted","Carthage, MO","b""What's up #algofam Working on Kitsu Syndicate artwork today. Latest mint 14/50. Launch expected by September! $KITSU rewards for holder's! Have a good day  #NFTs #AlgoNFTs #AlgorandNFTs #digitalart #ArtistOnTwitter https://t.co/RlfhS0tI4i""",2022-07-04 18:15:26+00:00,1,1,7,2
1515091341876805636,HawkLandnft,425,59,Hawk Land NFT | #Algofam #algo #algorand #AlgoNFT | E&E,United states,b'Loading the new Hawk Land series. #algofam #algorand #ALGO #ALGONFT #AlgorandNFTs #AlgoNFTs #algofams #nftart #NFT #NFTs #NFTartist #NFTProject #HAWK https://t.co/KaedX08AGC',2022-07-04 18:11:01+00:00,3,2,9,3
1523441112656003073,Algorand_UK,441,113,Welcome to the official Algorand UK Community 🙌🏼                                       Telegram - https://t.co/pQbq0neWtq,"London, England","b'@ryanRfox is hosting a Proof of State livestream ""Maximize Liquidity Opportunities by Bridging your Crypto Assets"" featuring @ThomasBertani, Project Lead, @pNetworkDeFi on 5 July 2022.Don\'t forget to tune in at 6:00 PM BST.@algodevs#AlgorandNFTs #Defi https://t.co/oS0M8uEXTY'",2022-07-04 18:10:42+00:00,0,0,1,0
1452591716700151808,algo_cats,2091,4620,"💎AlgoCats Discord💎
https://t.co/MVcgIuhIdp
#algo #algofam #algorand",,b'Hello #algofam Shuffle time for HOLDERS and NON HOLDERS on our discordhttps://t.co/WyWM1t0w7l25A mint price for NON HOLDERS20A mint price for HOLDERSWe airdropped 250k @DegenTokenASA yesterday #AlgorandNFTs #Algorand #AlgoNFTs #AlgoNFT #Algo https://t.co/EieqtHVmop',2022-07-04 17:55:50+00:00,11,1,14,2
1421424500458016772,RogerMa95197435,888,4750,"DISCORD NAME: HeadHoncho#0029

A regular guy trying to learn & invest in crypto. No huge bags of crypto here.
NEW PROJECT ON ALGO : Brutal Fruit 
Link below",#CNFTs #AlgoNFTs,b'Staking for a chance to win #Algo each week?With @PixTrate you can!These #PixelGals are a decent rank too. Lots more to come from this project.LINK: https://t.co/QwQEgWO0tV#AlgoNFTS #AlgoFam #AlgorandNFTS https://t.co/Ys6pkhjr2O',2022-07-04 17:49:28+00:00,0,2,5,0
1158326517014892545,hybrid_brain,176,1007,Simplicicity z Whot defines m as human,,"b'@AlgoKris Wow, NFT discuss is transitioning into episodes #Algorand#AlgorandNFTs#Crypto#GreeneryTeam#GreeneryHour'",2022-07-04 17:48:34+00:00,0,1,0,0
1201516258031742977,CjTheGreat210,1679,9260,👉🏽#AlgorandNFTs #AlgoNFTs👈🏽 8.01 Ape Holding $AMC/$GME/$ALGO/$STKE/$DeFly/$OGS/$ALCH/Supporter Of AlgoFlyNFT AlgoWatches⌚ GoonSquadNFT HighyenaNFT,"🔺The Grand Hall, Texas🔺",b'Ready for some treats!!! @ShittyKitties_ @MinnerAlgo Shitty Kitties Treats coming soonASA 796490640#algofam #algo #AlgoNFTs #Algorand #AlgorandNFTs #ShittykittiesNFTs https://t.co/OqVWlzAfPC https://t.co/pymPeiNw4K',2022-07-04 17:23:52+00:00,3,3,8,0
926130668366467072,Ghost_aliance,1,39,"1500  Ghosts Aliance floating on the Algorand blockchain ------- Minted 070322

NFT Drops : Monday 6pm",Metaverse,"b'New drop special Animate version, Ghost Aliance #004 availabe on @AB2_GalleryCharacter : Light Ghost Aliancehttps://t.co/UMUxG2rkkK#NFTCommmunity #NFTartist #NFTProject #nftcollectors #AlgoNFTs #AlgorandNFTs #NFTs #NFTshill #NFTdrops https://t.co/mZe5BtwlKb'",2022-07-04 16:57:37+00:00,0,0,1,0
1515091341876805636,HawkLandnft,425,59,Hawk Land NFT | #Algofam #algo #algorand #AlgoNFT | E&E,United states,b'Prepare bamboo sticks. Hawks have partnered with Pandas.Coming soon...Link: https://t.co/Ql4EX8MQBE#algofam #algorand #ALGO #ALGONFT #AlgorandNFTs #AlgoNFTs #algofams #nftart #NFT #NFTs #NFTartist #NFTProject #HAWK #panda https://t.co/Q9sQHtspM5',2022-07-04 16:45:00+00:00,0,1,4,0
1473574273616855041,SapienUnreal,120,11,"EXPECT.
Turn on notifications🔔",Algorand,b'Almost Manipulated#Algorand #AlgoNFT #AlgorandNFTs #NFTs #unrealsapiens https://t.co/AmamVTSJ7c',2022-07-04 15:39:09+00:00,5,5,13,0
1489259105344622601,VibesSyndicate,233,794,"Group of artists, visionaries & do gooders whose purpose is to create original NFTs that give off good vibes. 10% of sales go to charity #algonft #algorand",,b'Dropping our presidents in a few hours! Happy Fourth of July!! #newdrop #AlgorandNFTs #algorand',2022-07-04 15:17:20+00:00,0,0,0,0
478446711,Phlaser247,3553,5012,I love adventure! Just got a life to live and I must enjoy it.,Nigeria,b'@AlgoKris ..... And educating people on NFTs continues.#Algorand#AlgorandNFTs#Crypto#GreeneryTeam#GreeneryHour',2022-07-04 15:01:29+00:00,0,0,1,0
1416049047102709763,Raelsworld1,1185,5759,IT'S TIME FOR PLAN #ALGO .... @fractitous #ReallyRichFlamingo  @GO0N_SQUAD #goonsquad  @HigherApeCircle #HAC ...  join da #algofam,SIRIUS  XRP12 ,b'oooops found a new old project from the web wizz @MinnerAlgo @ShittyKitties_   ... had to mint some ... meow they re so   and holders receive some treats.... nuttin bedda on #4THJULY #algofam #AlgorandNFTs https://t.co/81yyoJJp45',2022-07-04 15:01:28+00:00,5,1,8,0
1486825643497058304,AlgolemNFTs,1822,9950,Algolem is Legendary Golem who protect #Algofam. 1/1 Hand drawn collectibles (92/404). 20% sales for help other #Algofam project. Our link here 👇🏻,Indonesia,b'@Kreasw_Studio Congrats mate! Lucky person living on #AlgorandNFTs ',2022-07-04 14:45:24+00:00,0,1,1,0
1391693274,hellroach_inc,467,1608,"1% skill, 99% have fun.

https://t.co/2uyuekxDJ4",,"b'Card deck animal seriesAce, 2, 3, 4, 5 are available with spades series, 2 experiment series and 1 dragon series.all in one place on @ALGOxNFT shuffle.Check here https://t.co/lVXCv0oKkl#NFT #NFTCommmunity #AlgorandNFTs #algofam #AlgoNFTs https://t.co/70FrxKlmfs'",2022-07-04 14:38:32+00:00,6,1,13,0
892620915057369090,ahmadnoorwijaya,217,637,Independent 3D Artist.,"Yogyakarta, Indonesia",b'Available now!! New squad of #SamuraiClub-Check thiz out!!https://t.co/Wcw8pRwNewhttps://t.co/KWrugTFy43-#Algorandnfts #algofam #AlgoNFT https://t.co/AfMdmlOgJx',2022-07-04 14:30:07+00:00,3,0,5,1
1454836003106172931,Donkey_DAO,1082,463,DAO | Alpha | Staking | Mutants https://t.co/xFsw4oDW0j,,b'SHEP NFT (200A FLOOR) GIVEAWAYJoin our discord: https://t.co/gucAW5vnZR        (you can only win if you join our discord)RT/Tag some sheeple!#algofam #Algonft #AlgoNFTs #AlgorandNFTs #Algorand #Algo https://t.co/PP67mgaSSy',2022-07-04 14:23:07+00:00,76,64,86,1
2418947441,tbone5t,621,1865,AlgoWeirdo Ambassador. NFT collector. https://t.co/NRSpDDuLiy https://t.co/L9XUUnOR3h,,b'@Gilbertgoanna01 Great project. My lady spreading her seeds for the cause   #algo #algofam #AlgoNFT #AlgorandNFTs https://t.co/S6bNKPsIyn',2022-07-04 13:53:50+00:00,1,0,6,0
69865526,butterfliesinsp,1229,8617,"Joseph Munisteri -
Speaker at @nft_nyc

- Check out my #NFT Collections themed around #butterfliesinspace here: https://t.co/dmjfRgyyUO
#algo #matic #hbar","Mineola, NY",b'4th of July @AlgogemsNFT NFT shuffle coming this afternoon when I get off work. Firework Light Painting Photography themed.#LIGHTPAINTING #PHOTOGRAPHY #algofam #AlgorandNFTs #algorand #AlgoNFT #algo #NFTdrop #nftphotography #NFTCommmunity #NFTartwork https://t.co/rPBVwDZBin',2022-07-04 12:50:01+00:00,0,1,6,0
1304750196065071104,erarasendriya,465,1582,"Illustrator (Commission Open)
#NftArtist
Business inquiries, please DM

https://t.co/fthwb5k3uL…

https://t.co/keAGW31XDt",United States,b'NEW UPDATE !!!1/1 collection in @_Dartroom choose your camouflage characterLink WATER FRAGONhttps://t.co/URThRMParqFLAME DRAGONhttps://t.co/PRDLVqWkEL@NFTindonesia_#ALGO #Algorand #algorandnfts #AlgoNFT #AlgoNFTs #algomazing #nftalgo #1of1 #AlgorandNFTs #AlgorandNFT https://t.co/sPECA6LWFR',2022-07-04 12:01:20+00:00,3,1,7,0
1354075921863606280,PistolMack,708,1556,"Avid Algo Governor & using Algo DeFi & NFTs,
TigerChi Community Mgr, DonkeyDAO Embassador, AO Mod
$ALGO $YLDY $OPUL $ARCC $Choice $Smile $Zone (Pistol_MoonShot)",,"b'Claimed my Governance period 3 badge, nice way to immortalize being in Algorand Governance and to have access to future perks. Thank you @PeraAlgoWallet appreciate it.https://t.co/kEXJnd0VYs#algofam #Algorand #Algo #AlgorandNFTs #Crypto https://t.co/X6n0HGNBF1'",2022-07-04 11:57:34+00:00,0,1,5,0
1504243471808286720,80sBabyNFT,155,555,"NFT collection created by @airforcetuanNFT, a vibrant homage to vintage anime aesthetic and the 80's ! Giveaways soon ! Algorand blockchain 💗 #ALGO #Dartroom","Tokyo-to, Japan",b'Secondary market is starting to be on  @_Dartroom @RandGallery  Prices range from 475 to 3500 $ALGO Please check https://t.co/2Gdtu2wfoi#algorand #algofam #algonft #algonfts #AlgorandNFTs #nftanime #animenft #algoftw https://t.co/oiOI5QhhQ8',2022-07-04 07:59:20+00:00,5,1,16,0
1530753430289010688,ButtCoinASA,386,1076,https://t.co/PurHMLOCc6 #Algorand. Trading on https://t.co/PXKimbsgFd and https://t.co/idN2t1tY4S. ID- 753137719  https://t.co/xyTLqkv3y4,Your Algo compatible wallet,b'Mint your own custom #Mutant.This is one of the coolest #NFT ideas Ive come across.@MutantsClubcheck them out at the Buttcoin Discohttps://t.co/u962DEk3ke#algofam #AlgoNFT #AlgorandNFTs #mutantNFT https://t.co/peYGMCYCFy',2022-07-04 07:57:39+00:00,5,0,9,0
1543552929952460800,AlgoGateway,17,5,"Love's Freedom Tech & Tiger's!
Blockchain nerd, software developer and supporter of Algorand, Kusama & Polkadot Ecosystems.","Bangkok, Thailand",b'Pera Governance NFTs for period 3 are now available. Get yours with the link below if you were an eligible governor in period 3!#Algorand #algofam #AlgorandNFTs#AlgorandGovernance #PeraWallethttps://t.co/0Vh8qjTqsC',2022-07-04 07:07:18+00:00,0,0,1,0
926130668366467072,Ghost_aliance,1,39,"1500  Ghosts Aliance floating on the Algorand blockchain ------- Minted 070322

NFT Drops : Monday 6pm",Metaverse,"b'New drop special Animate version, Ghost Aliance #003 availabe on @AB2_Gallery Character : Burger Ghost Aliancehttps://t.co/zvCoDfb66W#NFTCommmunity #NFTartist #NFTProject #nftcollectors #AlgoNFTs #AlgorandNFTs #NFTs #NFTshill #NFTdrops https://t.co/YmgZXFldeG'",2022-07-04 06:48:08+00:00,0,1,7,1
1494602423171973121,Dogman_NFT,1018,3220,"#Algofam
DOGMAN IS WATCHING
. 1/1 pfp

🔰 https://t.co/znMmPYaJCz",Algorand,"b'Secondary sales!!!Thanks a lot to @CjTheGreat210 put Dogman#030 at the bottom floor, and the floor price is rise back#algofam #AlgorandNFTs https://t.co/D0BmxnOVrD'",2022-07-04 06:23:34+00:00,0,1,3,0
1467928840605691904,UnspikeyCactus,194,42,"Art | $ALGO | 2,222 generated cactuses vibing in flower pots in the Algorand Blockchain! 🌵 Discord: https://t.co/DSZaXZoYb4",Flower pot,b'Unspikey Cactus merch coming soon to holders? Wen canvas merch? #Algorand #AlgoNFTs #Algo #algofam #AlgorandNFTs https://t.co/r4KFk7jVGg',2022-07-04 05:54:03+00:00,2,1,12,0
1514507580890292224,Freaky_Verse_,372,1257,"The little think build a monster with different character.
RandGallery : https://t.co/ejU2Sr9i6O…
Dartroom : https://t.co/8lB70E1tWO","Malang, Jawa Timur","b'Freaky bubble, thanks a lot for collecting sir appreciate wohoo 3 item left on @_Dartroom #algofam #AlgorandNFTs https://t.co/FTgx2LWj1P'",2022-07-04 04:08:43+00:00,10,0,16,0
769695160036790272,Madmax17g,171,739,$ALGO $HDL,"Miami, Florida",b'My new grabs  @algo_astros and farming update $ALGO/ $HDL I might stop to do governance . @headline_crypto @HumbleDefi #Algorand #AlgorandNFTs #HEADLINE #algofam https://t.co/P3ZSa4b4R4',2022-07-04 01:46:10+00:00,1,1,11,0
1355930562075238402,Bhikkhu_Bear,123,396,"Algo Stan and CEO of ButtCoin 🍑🪙 Algorand Governor. I love all things Music, Gaming, Crypto and Cannabis","Las Vegas, NV",b'Got my @HigherApeCircle OG Stash Shiffle. Perfect fit to my apes collection. Dont have one with a nectar collector yet. #AlgorandNFTs #algofam #NTF https://t.co/3tRjYNBaB7',2022-07-04 01:17:44+00:00,1,0,19,0
1517525805986889729,Algogator1,633,1786,"1000 1/1 unique hand-drawn Algorand Ali's emerging from the $Algo Swamps
●https://t.co/tZZrpReu3x
●https://t.co/S4dP4BZZRx
●https://t.co/g7Wemmqd22","Florida, USA",b'Weekly Schedules being posted on The Ali discord very Sunday from now on.https://t.co/411IbQzaXz#algonft #algonfts #AlgorandNFTs #NFTCommunity #NFTs #NFTshill https://t.co/pFLdn9TKkX',2022-07-04 01:07:29+00:00,4,0,7,1
1456106625505251334,Duece1828,727,1246,Im just tryna make it in this decentralized world,,b'SUPER happy with my @AOWLs_HootGang family!! Community is such a vibe &amp; I really look forward to the coming utilization with $Hoot and Burn-To-Mint! Future is bright  #BHG #HootGang #Algorand #AlgorandNFTs https://t.co/cX755n16gJ',2022-07-03 20:17:53+00:00,6,1,32,0
926130668366467072,Ghost_aliance,1,39,"1500  Ghosts Aliance floating on the Algorand blockchain ------- Minted 070322

NFT Drops : Monday 6pm",Metaverse,"b'Second drop collection, Ghost Aliance #002. Character Name : Punk Ghost AlianceAvailable @AB2_Gallery https://t.co/GpCwBNDHak#NFTCommmunity #NFTartist #NFTProject #nftcollectors #AlgoNFTs #AlgorandNFTs #NFTs #NFTshill #NFTdrops https://t.co/wBIKqki9Yj'",2022-07-03 19:57:22+00:00,0,0,6,2
1480019481824952322,hr_pstuff,417,1056,"Vice Puffin of OrganAUKzation for @PoppinPuffins, Iceland Planning Team and @PuffinMafia madam @SweatySally DAO",,b'@Ravers @PoppinPuffins recently migrated from Terra to #AlgorandNFTs Shuffling now on @ALGOxNFT and available on secondary vii oh a @RandGallery and @AB2_Gallery https://t.co/Dxts7WCQXQ https://t.co/GtVsJET9Ts',2022-07-03 19:04:08+00:00,0,0,2,0
926130668366467072,Ghost_aliance,1,39,"1500  Ghosts Aliance floating on the Algorand blockchain ------- Minted 070322

NFT Drops : Monday 6pm",Metaverse,"b'We are finally release Ghost Aliance Episode 1 , Character Name Rainbow Ghost, Choose you favorite character to get more benefit on Ghost Aliance!Only 3 NFTs will be drop every weeks. https://t.co/cPdyl8q7eL#algofam #Algorand #AlgorandNFTs #AlgoNFTs #AlgoNFT #NFTartist https://t.co/TKnrMzt565'",2022-07-03 18:46:51+00:00,0,0,0,0
1304750196065071104,erarasendriya,465,1582,"Illustrator (Commission Open)
#NftArtist
Business inquiries, please DM

https://t.co/fthwb5k3uL…

https://t.co/keAGW31XDt",United States,b'Weistbag Trend make your style more cool1/1 collection in @_Dartroomchoose your camouflage characterLink https://t.co/Et4Fw8RvAO@NFTindonesia_#ALGO #Algorand #algorandnfts #AlgoNFT #AlgoNFTs #algomazing #nftalgo #1of1 #AlgorandNFTs #AlgorandNFT #nftart #NFTdrop https://t.co/nN0yl00Q1g',2022-07-03 18:12:47+00:00,5,0,9,0
1407739582263791624,emsmarket33,2882,5981,$algo governor | she/her | musician and photo taker | dude | Em's Market Photos #nft collection | available on the #Algorand blockchain | dyodd | 🇨🇦🏳️‍🌈,"Ontario, Canada","b'Happy Sunday #algofam! Will be releasing a new photo this week!In the meantime, still some photos available on @RandGallery  https://t.co/Goj7xZ4E3w https://t.co/PdX75EAMCr#algonft #algonfts #algorand #algo $algo #algophoto #nft #nftcommunity #AlgorandNFTs https://t.co/edZcTEpeeq'",2022-07-03 18:09:26+00:00,4,1,12,3
1262152387910758401,SeanMooreArt,36,48,"Portrait photographer and artist. All works are original, created by me. #NFT #Photography #Photographer #Algorand https://t.co/VNUYhdrFtq…",Earth,b'GM!NFT #010510/10 full resolution editions available on @AlgogemsNFT #AlgorandNFTs #nftphotography #NFTs #photography #portraitphotography https://t.co/3LvF4LrxfB https://t.co/6uQcBfdh6c',2022-07-03 17:07:11+00:00,0,0,10,2
1437210780819099651,ALGOxNFT,4627,2175,https://t.co/JUEVAjg5nt | Algorand’s leading decentralized NFT marketplace | https://t.co/YvN0mjUzZP,Algorand,"b""New Feature: Asset Sales History You can now see what an asset has been sold for either at auction or buy now. That's a lot of s!#algofam #algorand #AlgorandNFTs https://t.co/c9VPaaQtTK""",2022-07-03 16:59:50+00:00,4,1,27,1
849592458,Feriblablabla,601,3882,NFT Creator  | SOLANA : https://t.co/GS5isoSZmF & ALGO : https://t.co/2nHtNubl76,indonesia ,"b'New Colection ""POP GIRLS"" @_Dartroom @DartroomArt Link : https://t.co/xqsEj2WWpJMin price 40 #AlgoWish me luck@NFTindonesia_#ALGO #Algorand #algorandnfts #AlgoNFT #AlgoNFTs #algomazing #nftalgo  #AlgorandNFTs #AlgorandNFT #nftart #NFTdrop #nftcollectors #Algofam https://t.co/JfNhN4r8RS'",2022-07-03 16:38:08+00:00,5,0,10,0
